company_shortname,year,sector,index_listing,n_executives,n_female,female_exec_pct,total_comp_bt,salary_bt,one_year_bonus_bt,multi_year_bonus_bt,total_equity_grants_bt,other_annual_bt,pension_bt,fixed_pct,sti_pct,lti_pct,variable_pct,pension_pct,comp_per_exec,comp_yoy_pct,salary_yoy_pct,sti_yoy_pct,lti_yoy_pct,comp_3yr_mean,comp_volatility_3yr,lti_trend_3yr,ceo_comp,ceo_salary,ceo_sti,n_ceos,board_avg_comp,ceo_board_premium_ratio,ceo_board_premium_pct,peer_rank_total_comp,peer_pct_total_comp,peer_rank_per_exec,sector_rank,sector_pct,year_median_comp,comp_vs_median_pct,comp_above_own_3yr_mean_pct,employees,revenue,ebit,profit_before_tax,staff_costs,total_assets,ROE,ROA,ebit_yoy_pct,empl_yoy_pct,p4p_gap_vs_ebit,p4p_score_vs_ebit,exec_worker_pay_ratio,has_esg_kpi,esg_sti_weight_avg,anomaly_score_pct,is_anomaly,schlechte_zeiten,schlechte_zeiten_score,crisis_GFC_2009,crisis_EuroDebt_2012,crisis_Dieselgate_2015,crisis_COVID_2020,is_energy_company,is_auto_company,dieselgate_era,energiewende_era,esg_kpi_weight_sum,esg_kpi_weight_cnt
BASF,2009,Materials,DAX,8,0.0,0.0,140768.0,41104.0,54928.0,0.0,22632.0,22104.0,13080.0,29.2,39.0,16.1,55.1,9.3,17596.0,-37.025,-21.242,-47.827,,205486.667,30.578,18.133,17596.0,5138.0,6866.0,1.0,17596.0,1.0,0.0,7.0,84.615,10.0,1.0,100.0,52838.5,166.412,-31.495,104779.0,73028355834.0,6463973973.3,4435608616.8,10238347009.0,73856701061.0,7.58,2.75,-36.609,8.104,-0.4,1.0,0.2,False,0.0,21.622,0,0,30.0,1,0,0,0,0,0,0,0,0.0,8
BASF,2010,Materials,DAX,8,0.0,0.0,205664.0,40984.0,0.0,0.0,27648.0,20392.0,22912.0,19.9,0.0,13.4,13.4,11.1,25708.0,46.101,-0.292,-100.0,,189987.333,42.564,15.4,25708.0,5123.0,0.0,1.0,25708.0,1.0,0.0,5.0,89.474,6.0,1.0,100.0,81117.0,153.54,8.251,109140.0,85391714447.0,11708556591.0,9856952243.0,11000000414.0,79402409408.0,20.11,7.67,81.136,4.162,-35.0,1.0,0.3,False,0.0,58.333,0,0,30.0,0,0,0,0,0,0,0,0,0.0,8
BASF,2011,Materials,DAX,10,1.0,10.0,312650.0,56620.0,0.0,0.0,69100.0,23840.0,38580.0,18.1,0.0,22.1,22.1,12.3,31265.0,52.02,38.151,,,219694.0,49.79,17.2,31265.0,5662.0,0.0,1.0,31265.0,1.0,0.0,3.0,94.872,4.0,1.0,100.0,88572.0,252.99,42.312,111141.0,95097760492.0,11570052850.0,11606282047.0,11096485489.0,79154326001.0,24.38,10.12,-1.183,1.833,53.2,-1.0,0.3,False,0.0,83.784,0,0,31.2,0,0,0,0,0,0,0,1,0.0,10
BASF,2012,Materials,DAX,9,1.0,11.1,244719.0,51741.0,0.0,0.0,35820.0,23850.0,35262.0,21.1,0.0,14.6,14.6,14.4,27191.0,-21.727,-8.617,,,254344.333,40.977,16.7,27191.0,5749.0,0.0,1.0,27191.0,1.0,0.0,6.0,87.179,8.0,1.0,100.0,94302.0,159.506,-3.784,110782.0,95166999202.0,8628875691.9,7886053518.4,11825781778.0,82760681445.0,18.81,7.68,-25.421,-0.323,3.7,1.0,0.3,False,0.0,16.216,0,0,25.4,0,1,0,0,0,0,0,1,0.0,9
BASF,2013,Materials,DAX,8,1.0,12.5,211896.0,44424.0,0.0,0.0,43664.0,19536.0,37856.0,21.0,0.0,20.6,20.6,17.9,26487.0,-13.413,-14.142,,,256421.667,40.392,19.1,26487.0,5553.0,0.0,1.0,26487.0,1.0,0.0,9.0,80.0,10.0,1.0,100.0,85495.55,147.844,-17.364,112206.0,102016161718.0,9198596767.2,9102059769.6,12804943176.0,88543734159.0,17.32,7.46,6.602,1.285,-20.0,-1.0,0.2,False,0.0,38.462,0,0,0.0,0,0,0,0,0,0,0,1,0.0,8
BASF,2014,Materials,DAX,9,1.0,11.1,247707.0,54756.0,0.0,110133.0,54513.0,24912.0,37566.0,22.1,0.0,66.5,66.5,15.2,27523.0,16.9,23.258,,inf,234774.0,20.331,33.9,27523.0,6084.0,0.0,1.0,27523.0,1.0,0.0,5.0,89.474,7.0,1.0,100.0,88293.57,180.549,5.509,113292.0,90239241143.0,8201249548.2,8745166616.7,11198863928.0,86637004665.0,18.28,7.22,-10.842,0.968,27.7,-1.0,0.3,False,0.0,75.676,0,1,27.7,0,0,0,0,0,0,0,1,0.0,9
BASF,2015,Materials,DAX,9,1.0,11.1,204039.0,55593.0,0.0,113058.0,38682.0,20790.0,34029.0,27.2,0.0,74.4,74.4,16.7,22671.0,-17.629,1.529,,2.656,221214.0,18.837,53.833,22671.0,6177.0,0.0,1.0,22671.0,1.0,0.0,9.0,79.487,9.0,1.0,100.0,90210.66,126.181,-7.764,112435.0,76697821852.0,6499538623.1,6040107249.7,10867402770.0,77119148728.0,12.64,5.63,-20.749,-0.756,3.1,1.0,0.2,False,0.0,23.684,0,0,20.7,0,0,1,0,0,0,1,1,0.0,9
BASF,2016,Materials,DAX,8,1.0,12.5,171248.0,48384.0,0.0,97032.0,32256.0,13664.0,26416.0,28.3,0.0,75.5,75.5,15.4,21406.0,-16.071,-12.967,,-14.175,207664.667,19.501,72.133,21406.0,6048.0,0.0,1.0,21406.0,1.0,0.0,13.0,69.231,13.0,2.0,88.889,98780.0,73.363,-17.536,113830.0,60663429666.0,6439494210.7,5686867125.0,10714922025.0,80634399925.0,12.45,5.3,-0.924,1.241,-15.1,1.0,0.2,False,0.0,31.579,0,0,0.9,0,0,0,0,0,0,1,1,0.0,8
BASF,2017,Materials,DAX,10,2.0,20.0,306720.0,79030.0,0.0,149360.0,33500.0,24780.0,74560.0,25.8,0.0,59.6,59.6,24.3,30672.0,79.109,63.339,,53.929,227335.667,55.407,69.833,30672.0,7903.0,0.0,1.0,30672.0,1.0,0.0,5.0,90.244,9.0,1.0,100.0,86158.4,255.995,34.919,115490.0,77324840027.0,9970976657.4,9354536676.4,12724568479.0,94466428837.0,17.37,7.66,54.841,1.458,24.3,1.0,0.3,False,0.0,97.436,1,0,30.0,0,0,0,0,0,0,1,0,0.0,10
BASF,2018,Materials,DAX,8,1.0,12.5,217048.0,55960.0,49104.0,55568.0,45048.0,17832.0,50184.0,25.8,22.6,46.4,69.0,23.1,27131.0,-29.236,-29.191,inf,-62.796,231672.0,59.12,60.5,27131.0,6995.0,6138.0,1.0,27131.0,1.0,0.0,8.0,83.333,8.0,1.0,100.0,108123.96,100.74,-6.312,122404.0,76450543524.0,8588649327.9,8017294040.0,12204561150.0,99106669940.0,12.87,5.37,-13.864,5.987,-15.4,1.0,0.3,False,0.0,28.947,0,0,13.9,0,0,0,0,0,0,1,0,0.0,8
BASF,2019,Materials,DAX,7,1.0,14.3,115997.0,46648.0,28266.0,46648.0,22645.0,18438.0,26110.0,40.2,24.4,59.7,84.1,22.5,16571.0,-46.557,-16.64,-42.436,-16.052,213255.0,68.106,55.233,16571.0,6664.0,4038.0,1.0,16571.0,1.0,0.0,17.0,60.976,18.0,2.0,87.5,98584.0,17.663,-45.606,117628.0,70984266556.0,4504833413.4,10843055388.0,12272020002.0,97679617280.0,19.88,9.69,-47.549,-3.902,1.0,1.0,0.2,False,0.0,30.769,0,0,30.0,0,0,0,0,0,0,0,0,0.0,7
BASF,2020,Materials,DAX,6,1.0,16.7,132360.0,33426.0,12534.0,0.0,73992.0,12408.0,18990.0,25.3,9.5,55.9,65.4,14.3,22060.0,14.106,-28.344,-55.657,-100.0,155135.0,31.248,54.0,22060.0,5571.0,2089.0,1.0,22060.0,1.0,0.0,15.0,65.854,12.0,3.0,75.0,71001.0,86.42,-14.681,110302.0,74807654591.0,31904581.79,-1142429448.0,12977802191.0,98526256950.0,-3.08,-1.32,-99.292,-6.228,113.4,-1.0,0.2,False,0.0,80.0,0,1,44.1,0,0,0,1,0,0,0,0,0.0,6
BASF,2021,Materials,DAX,7,2.0,28.6,232474.69,42910.0,105616.0,0.0,75100.69,8848.0,25361.0,18.5,45.4,32.3,77.7,10.9,33210.67,75.638,28.373,742.636,,160277.23,61.098,49.3,33210.67,6130.0,15088.0,1.0,33210.67,1.0,0.0,8.0,84.091,6.0,2.0,88.889,91450.49,154.208,45.045,111047.0,89020118966.0,8713094165.3,8435607090.0,12569598212.0,98970012667.0,13.13,6.32,27209.852,0.675,-27134.2,1.0,0.3,False,0.0,69.048,0,0,30.0,0,0,0,0,0,0,0,0,0.0,7
BASF,2022,Materials,,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,-100.0,-100.0,-100.0,,121611.563,89.121,44.1,0.0,0.0,0.0,0.0,,,,1.0,51.316,,1.0,60.0,0.0,,-100.0,111481.0,93142933511.0,7003292239.9,1269253391.0,12160300766.0,90097791972.0,-1.53,-0.74,-19.623,0.391,-80.4,1.0,,False,0.0,77.143,0,0,19.6,0,0,0,0,0,0,0,0,0.0,6
BASF,2023,Materials,,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,77491.563,124.195,,0.0,0.0,0.0,0.0,,,,1.0,51.25,,1.0,60.0,0.0,,-100.0,111991.0,76136744169.0,2759186238.3,1569100704.2,12099755430.0,85521513381.0,0.61,0.29,-60.602,0.457,,,,False,0.0,,0,0,,0,0,0,0,0,0,0,0,0.0,8
BASF,2024,Materials,,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,,1.0,51.25,,1.0,62.5,0.0,,,111822.0,67798584039.0,2242984108.8,2149483150.1,11678269739.0,83543106582.0,3.52,1.61,-18.708,-0.151,,,,False,0.0,,0,0,,0,0,0,0,0,0,0,0,0.0,8
BMW,2006,Automotive,DAX,8,0.0,0.0,115990.64,17733.336,97335.04,0.0,0.0,922.208,5113.6,15.3,83.9,0.0,83.9,4.4,14498.83,,,,,115990.64,,,14498.83,2216.667,12166.88,1.0,14498.83,1.0,0.0,13.0,66.667,17.0,2.0,80.0,91194.0,27.191,0.0,106575.0,64531807206.0,5308837218.1,5431318453.8,9809034879.7,104118269399.0,14.8,3.58,,,,,0.2,False,0.0,,0,0,,0,0,0,0,0,1,0,0,0.0,8
BMW,2007,Automotive,DAX,8,0.0,0.0,121474.64,19440.0,100144.8,0.0,0.0,1889.84,5405.6,16.0,82.4,0.0,82.4,4.4,15184.33,4.728,9.624,2.887,,118732.64,,0.0,15184.33,2430.0,12518.1,1.0,15184.33,1.0,0.0,16.0,59.459,18.0,3.0,60.0,113529.5,6.998,2.309,107539.0,82464058823.0,5997332565.3,5701440605.2,11056937874.0,131012421776.0,14.12,3.45,12.969,0.905,-8.2,1.0,0.1,False,0.0,,0,0,4.7,0,0,0,0,0,1,0,0,0.0,8
BMW,2008,Automotive,DAX,10,0.0,0.0,109204.8,28017.75,78145.7,0.0,0.0,3041.34,8192.0,25.7,71.6,0.0,71.6,7.5,10920.48,-10.101,44.124,-21.967,,115556.693,10.485,0.0,10920.48,2801.775,7814.57,1.0,10920.48,1.0,0.0,10.0,75.676,20.0,1.0,100.0,70730.0,54.397,-5.497,100041.0,74034228413.0,1259487879.3,488486459.26,10070336237.0,140681316867.0,1.52,0.3,-78.999,-6.972,68.9,1.0,0.1,False,0.0,26.389,0,0,30.0,0,0,0,0,0,1,0,0,0.0,10
BMW,2009,Automotive,DAX,7,0.0,0.0,75015.5,23730.0,48803.125,0.0,0.0,2482.354,4905.6,31.6,65.1,0.0,65.1,6.5,10716.5,-31.308,-15.304,-37.549,,101898.313,18.112,0.0,10716.5,3390.0,6971.875,1.0,10716.5,1.0,0.0,16.0,61.538,17.0,3.0,60.0,52838.5,41.971,-26.382,96230.0,73011068629.0,446586122.51,594967963.22,9458982194.9,146873532092.0,0.94,0.18,-64.542,-3.809,33.2,1.0,0.1,False,0.0,13.514,0,0,30.0,1,0,0,0,0,1,0,0,0.0,7
BMW,2010,Automotive,DAX,7,0.0,0.0,127206.45,24570.0,101674.58,0.0,0.0,961.884,6301.659,19.3,79.9,0.0,79.9,5.0,18172.35,69.574,3.54,108.336,,103808.917,53.189,0.0,18172.35,3510.0,14524.94,1.0,18172.35,1.0,0.0,13.0,68.421,10.0,4.0,40.0,81117.0,56.818,22.539,95453.0,80851607324.0,7212567116.6,6465240885.3,9885027110.3,145544123130.0,13.63,2.89,1515.045,-0.807,-1445.5,1.0,0.2,False,0.0,86.111,0,0,30.0,0,0,0,0,0,1,0,0,0.0,7
BMW,2011,Automotive,DAX,7,0.0,0.0,190743.63,31334.786,153370.07,0.0,4681.985,1356.81,7413.882,16.4,80.4,2.5,82.9,3.9,27249.09,49.948,27.533,50.844,,130988.527,53.486,0.833,27249.09,4476.398,21910.01,1.0,27249.09,1.0,0.0,7.0,84.615,6.0,3.0,60.0,88572.0,115.354,45.619,100306.0,89047484589.0,10864877408.0,9552862915.6,10013491278.0,159704769987.0,17.55,3.86,50.638,5.084,-0.7,1.0,0.3,False,0.0,75.676,0,0,30.0,0,0,0,0,0,1,0,1,0.0,7
BMW,2012,Automotive,DAX,8,1.0,12.5,251006.32,58200.0,185500.8,0.0,5242.04,2063.48,9864.312,23.2,73.9,2.1,76.0,3.9,31375.79,31.594,85.736,20.95,,189652.133,18.994,1.533,31375.79,7275.0,23187.6,1.0,31375.79,1.0,0.0,5.0,89.744,5.0,2.0,80.0,94302.0,166.173,32.351,105876.0,101393247580.0,11356075395.0,10316388232.0,11261078598.0,173962883788.0,16.32,3.76,4.521,5.553,27.1,1.0,0.3,False,0.0,64.865,0,0,30.0,0,1,0,0,0,1,0,1,0.0,8
BMW,2013,Automotive,DAX,9,1.0,11.1,310463.64,67837.5,233050.5,0.0,6478.767,3096.909,0.0,21.9,75.1,2.1,77.2,0.0,34495.96,23.688,16.559,25.633,,250737.863,13.472,2.233,34495.96,7537.5,25894.5,1.0,34495.96,1.0,0.0,4.0,92.5,5.0,2.0,80.0,85495.55,263.134,23.82,100057.0,104892964245.0,11301724214.0,10885236025.0,12400866886.0,190835715870.0,14.5,3.73,-0.479,-5.496,24.2,-1.0,0.3,False,0.0,58.974,0,0,24.2,0,0,0,0,0,1,0,1,0.0,9
BMW,2014,Automotive,DAX,9,1.0,11.1,318934.62,67416.534,243280.44,0.0,6211.368,2026.224,18911.754,21.1,76.3,1.9,78.2,5.9,35437.18,2.728,-0.621,4.39,,293468.193,14.916,2.033,35437.18,7490.726,27031.16,1.0,35437.18,1.0,0.0,3.0,94.737,2.0,2.0,75.0,88293.57,261.221,8.678,105743.0,97614902283.0,11278994567.0,10571173918.0,11854478251.0,187946415072.0,15.06,3.64,-0.201,5.683,2.9,-1.0,0.3,False,0.0,10.811,0,0,2.9,0,0,0,0,0,1,0,1,0.0,9
BMW,2015,Automotive,DAX,9,1.0,11.1,319256.19,66004.83,243947.88,0.0,6437.502,2865.96,23898.528,20.7,76.4,2.0,78.4,7.5,35472.91,0.101,-2.094,0.274,,316218.15,12.926,2.0,35472.91,7333.87,27105.32,1.0,35472.91,1.0,0.0,3.0,94.872,4.0,2.0,75.0,90210.66,253.901,0.961,119688.0,100350916681.0,10443898494.0,10042168218.0,11834168314.0,187445822930.0,14.89,3.7,-7.404,13.188,7.5,-1.0,0.4,False,0.0,15.789,0,0,7.5,0,0,1,0,0,1,1,1,0.0,9
BMW,2016,Automotive,DAX,9,1.0,11.1,338625.0,66825.0,260933.58,0.0,7397.91,3468.519,25281.045,19.7,77.1,2.2,79.2,7.5,37625.0,6.067,1.243,6.963,,325605.27,2.99,2.033,37625.0,7425.0,28992.62,1.0,37625.0,1.0,0.0,4.0,92.308,3.0,2.0,75.0,98780.0,242.807,3.999,123755.0,99257176848.0,9893778468.1,10187872245.0,12159038422.0,198734660504.0,14.49,3.64,-5.267,3.398,11.3,-1.0,0.4,False,0.0,23.684,0,1,11.3,0,0,0,0,0,1,1,1,0.0,9
BMW,2017,Automotive,DAX,8,1.0,12.5,322101.84,57600.0,253832.4,0.0,7135.784,3533.632,25090.416,17.9,78.8,2.2,81.0,7.8,40262.73,-4.879,-13.805,-2.721,,326661.01,5.481,2.133,40262.73,7200.0,31729.05,1.0,40262.73,1.0,0.0,4.0,92.683,3.0,2.0,75.0,86158.4,273.848,-1.396,119611.0,117869560722.0,11871866482.0,12802522951.0,2547237938.4,234470262495.0,15.87,4.39,19.993,-3.349,-24.9,-1.0,1.9,False,0.0,12.821,0,0,0.0,0,0,0,0,0,1,1,0,0.0,8
BMW,2018,Automotive,DAX,9,1.0,11.1,216130.95,70214.517,93158.46,0.0,48967.092,3790.881,21609.738,32.5,43.1,22.7,65.8,10.0,24014.55,-32.9,21.9,-63.299,,292285.93,20.097,9.033,24014.55,7801.613,10350.94,1.0,24014.55,1.0,0.0,9.0,80.952,13.0,2.0,75.0,108123.96,99.892,-26.055,123337.0,111614656243.0,10443550263.0,11238180663.0,14288462200.0,239282220576.0,12.25,3.41,-12.031,3.115,-20.9,1.0,0.2,False,0.0,2.632,0,0,12.0,0,0,0,0,0,1,1,0,0.0,9
BMW,2019,Automotive,DAX,10,2.0,20.0,250670.6,76591.4,19819.09,134606.5,43401.76,4962.71,28762.06,30.6,7.9,71.0,78.9,11.5,25067.06,15.981,9.082,-78.725,inf,262967.797,24.528,31.967,25067.06,7659.14,1981.909,1.0,25067.06,1.0,0.0,7.0,85.366,9.0,3.0,50.0,98584.0,154.271,-4.676,125893.0,117069498755.0,8325516315.8,7996360158.7,13987451579.0,256173362240.0,8.2,2.16,-20.281,2.072,36.3,-1.0,0.2,False,0.0,84.615,0,1,36.3,0,0,0,0,0,1,0,0,0.0,10
BMW,2020,Automotive,DAX,8,1.0,12.5,150666.48,54600.0,7592.4,94700.0,29726.472,3517.6,20922.816,36.2,5.0,82.6,87.6,13.9,18833.31,-39.895,-28.713,-61.691,-29.647,205822.677,30.442,58.767,18833.31,6825.0,949.05,1.0,18833.31,1.0,0.0,11.0,75.61,15.0,3.0,50.0,71001.0,112.203,-26.798,122874.0,121470559651.0,5926889616.3,6407912541.6,15024603822.0,265860880016.0,6.14,1.74,-28.811,-2.398,-11.1,1.0,0.2,False,0.0,5.0,0,0,28.8,0,0,0,1,0,1,0,0,0.0,8
BMW,2021,Automotive,DAX,7,1.0,14.3,227867.57,53812.5,82582.5,0.0,89305.16,2167.424,21788.41,23.6,36.2,39.2,75.4,9.6,32552.51,51.24,-1.442,987.7,-100.0,209734.883,45.954,64.267,32552.51,7687.5,11797.5,1.0,32552.51,1.0,0.0,9.0,81.818,7.0,4.0,40.0,91450.49,149.17,8.646,118626.0,125989325602.0,15176844120.0,18189560938.0,13915127378.0,259962350771.0,16.48,5.4,156.068,-3.457,-104.8,1.0,0.3,False,0.0,83.333,0,0,30.0,0,0,0,0,0,1,0,0,0.0,7
BMW,2022,Automotive,,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,-100.0,-100.0,-100.0,,126178.017,76.149,60.9,0.0,0.0,0.0,0.0,,,,1.0,51.316,,1.0,60.0,0.0,,-100.0,146727.0,152107753021.0,14931326236.0,25074687369.0,14859864070.0,263371145238.0,19.65,7.27,-1.618,23.689,-98.4,1.0,,False,0.0,54.286,0,0,1.6,0,0,0,0,0,1,0,0,0.0,7
BMW,2023,Automotive,,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,75955.857,106.943,,0.0,0.0,0.0,0.0,,,,1.0,51.25,,1.0,57.143,0.0,,-100.0,152111.0,171825367113.0,20422619165.0,18891088478.0,16266712300.0,277233574419.0,12.15,4.5,36.777,3.669,,,,False,0.0,,0,0,,0,0,0,0,0,1,0,0,0.0,9
BMW,2024,Automotive,,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,,1.0,51.25,,1.0,57.143,0.0,,,157110.0,147918516634.0,11956694816.0,11397766863.0,15710238858.0,278146651885.0,7.67,2.72,-41.454,3.286,,,,False,0.0,,0,0,,0,0,0,0,0,1,0,0,0.0,7
Bayer,2006,Healthcare,DAX,5,0.0,0.0,44495.0,11305.0,23225.0,0.0,3770.0,6195.0,19638.5,25.4,52.2,8.5,60.7,44.1,8899.0,,,,,44495.0,,,8899.0,2261.0,4645.0,1.0,8899.0,1.0,0.0,26.0,30.556,25.0,2.0,66.667,91194.0,-51.208,0.0,106000.0,38135125400.0,3463716666.7,2607665019.0,8731726806.2,73608588676.0,13.18,3.01,,,,,0.1,False,0.0,,0,0,,0,0,0,0,0,0,0,0,0.0,5
Bayer,2007,Healthcare,DAX,4,0.0,0.0,38832.0,7940.0,23076.0,0.0,3304.0,4512.0,3995.6,20.4,59.4,8.5,67.9,10.3,9708.0,-12.727,-29.766,-0.642,,41663.5,,8.5,9708.0,1985.0,5769.0,1.0,9708.0,1.0,0.0,28.0,27.027,27.0,3.0,33.333,113529.5,-65.796,-6.796,106200.0,47673935966.0,4403049018.9,3288669845.6,11145263832.0,75633518051.0,28.01,9.17,27.119,0.189,-39.8,-1.0,0.1,False,0.0,,0,0,0.0,0,0,0,0,0,0,0,0,0.0,4
Bayer,2008,Healthcare,DAX,4,0.0,0.0,39148.0,8420.0,21992.0,0.0,3896.0,4840.0,3536.0,21.5,56.2,10.0,66.1,9.0,9787.0,0.814,6.045,-4.698,,40825.0,9.575,9.0,9787.0,2105.0,5498.0,1.0,9787.0,1.0,0.0,27.0,29.73,23.0,3.0,33.333,70730.0,-44.651,-4.108,108600.0,45811958022.0,4730385968.7,3278843584.1,10425219562.0,73079522684.0,10.52,3.27,7.434,2.26,-6.6,1.0,0.1,False,0.0,84.722,0,0,0.8,0,0,0,0,0,0,0,0,0.0,4
Bayer,2009,Healthcare,DAX,4,0.0,0.0,37696.0,8624.0,21768.0,0.0,2376.0,4928.0,5456.0,22.9,57.7,6.3,64.0,14.5,9424.0,-3.709,2.423,-1.019,,38558.667,6.894,8.267,9424.0,2156.0,5442.0,1.0,9424.0,1.0,0.0,27.0,33.333,20.0,3.0,50.0,52838.5,-28.658,-2.237,108400.0,44900633118.0,4107151726.7,2693922739.0,11202108673.0,73531125372.0,7.17,2.66,-13.175,-0.184,9.5,1.0,0.1,False,0.0,59.459,0,0,13.2,1,0,0,0,0,0,0,0,0.0,4
Bayer,2010,Healthcare,DAX,6,0.0,0.0,89910.0,23616.0,29568.0,0.0,29796.0,6930.0,17082.0,26.3,32.9,33.1,66.0,19.0,14985.0,138.513,173.84,35.832,,55584.667,80.838,16.467,14985.0,3936.0,4928.0,1.0,14985.0,1.0,0.0,18.0,55.263,18.0,2.0,75.0,81117.0,10.84,61.753,111400.0,46909092676.0,3627005484.2,2300802225.7,10827540515.0,68858291364.0,6.89,2.53,-11.69,2.768,150.2,-1.0,0.2,False,0.0,97.222,1,1,41.7,0,0,0,0,0,0,0,0,0.0,6
Bayer,2011,Healthcare,DAX,4,0.0,0.0,44620.0,12556.0,13516.0,0.0,17520.0,1028.0,4536.0,28.1,30.3,39.3,69.6,10.2,11155.0,-50.373,-46.833,-54.288,,57408.667,98.389,26.233,11155.0,3139.0,3379.0,1.0,11155.0,1.0,0.0,30.0,25.641,26.0,4.0,25.0,88572.0,-49.623,-22.277,111800.0,47263575319.0,5141958177.8,4351385342.7,11290570473.0,68272627894.0,12.82,4.68,41.769,0.359,-92.1,-1.0,0.1,False,0.0,5.405,0,0,0.0,0,0,0,0,0,0,0,1,0.0,4
Bayer,2012,Healthcare,DAX,4,0.0,0.0,51988.0,13576.0,16988.0,0.0,20836.0,588.0,10004.0,26.1,32.7,40.1,72.8,19.2,12997.0,16.513,8.124,25.688,,62172.667,95.774,37.5,12997.0,3394.0,4247.0,1.0,12997.0,1.0,0.0,27.0,33.333,24.0,4.0,25.0,94302.0,-44.871,-16.381,110000.0,52434273528.0,4918723024.4,4190414250.4,12130563167.0,67708966782.0,12.95,4.68,-4.341,-1.61,20.9,-1.0,0.1,False,0.0,48.649,0,0,20.9,0,1,0,0,0,0,0,1,0.0,4
Bayer,2013,Healthcare,DAX,5,0.0,0.0,67815.0,18870.0,23560.0,0.0,24475.0,910.0,0.0,27.8,34.7,36.1,70.8,0.0,13563.0,30.444,38.995,38.686,,54807.667,43.203,38.5,13563.0,3774.0,4712.0,1.0,13563.0,1.0,0.0,24.0,42.5,22.0,4.0,25.0,85495.55,-20.68,23.733,113200.0,55380517298.0,6658294631.5,5801873553.2,13004912671.0,70771272909.0,15.33,6.21,35.366,2.909,-4.9,1.0,0.1,False,0.0,71.795,0,0,30.0,0,0,0,0,0,0,0,1,0.0,5
Bayer,2014,Healthcare,DAX,6,0.0,0.0,91188.0,24708.0,30306.0,0.0,33516.0,2658.0,10296.0,27.1,33.2,36.8,70.0,11.3,15198.0,34.466,30.938,28.633,,70330.333,9.421,37.667,15198.0,4118.0,5051.0,1.0,15198.0,1.0,0.0,19.0,52.632,17.0,3.0,50.0,88293.57,3.278,29.657,113116.0,50189704674.0,6248975784.5,5359040045.3,11768277109.0,85271141490.0,14.6,4.88,-6.148,-0.074,40.6,-1.0,0.1,False,0.0,72.973,0,1,36.1,0,0,0,0,0,0,0,1,0.0,6
Bayer,2015,Healthcare,DAX,5,0.0,0.0,83950.0,22275.0,29915.0,0.0,30725.0,1035.0,14455.0,26.5,35.6,36.6,72.2,17.2,16790.0,-7.937,-9.847,-1.29,,80984.333,23.407,36.5,16790.0,4455.0,5983.0,1.0,16790.0,1.0,0.0,21.0,48.718,16.0,4.0,25.0,90210.66,-6.94,3.662,117330.0,50172736591.0,6518046522.0,5700432869.4,12167310494.0,80473433233.0,14.32,5.56,4.306,3.725,-12.2,-1.0,0.2,False,0.0,34.211,0,0,0.0,0,0,1,0,0,0,1,1,0.0,5
Bayer,2016,Healthcare,DAX,8,1.0,12.5,227560.0,51080.0,72504.0,0.0,98664.0,5312.0,31216.0,22.4,31.9,43.4,75.2,13.7,28445.0,171.066,129.315,142.367,,134232.667,93.541,38.933,28445.0,6385.0,9063.0,1.0,28445.0,1.0,0.0,8.0,82.051,7.0,1.0,100.0,98780.0,130.371,69.527,99988.0,36833400918.0,5920877227.3,5031217198.9,9970727736.0,86687039598.0,14.21,5.51,-9.162,-14.781,180.2,-1.0,0.3,False,0.0,97.368,1,1,39.2,0,0,0,0,0,0,1,1,0.0,8
Bayer,2017,Healthcare,DAX,7,1.0,14.3,170268.0,43036.0,34230.0,0.0,91140.0,1862.0,27349.0,25.3,20.1,53.5,73.6,16.1,24324.0,-25.177,-15.748,-52.789,,160592.667,108.667,44.5,24324.0,6148.0,4890.0,1.0,24324.0,1.0,0.0,15.0,65.854,12.0,3.0,66.667,86158.4,97.622,6.025,99762.0,41993474580.0,7079465384.7,5489194149.7,11426926340.0,90051807105.0,19.9,9.77,19.568,-0.226,-44.7,-1.0,0.2,False,0.0,17.949,0,0,0.0,0,0,0,0,0,0,1,0,0.0,7
Bayer,2018,Healthcare,DAX,10,1.0,10.0,234820.0,63870.0,69370.0,0.0,93600.0,7980.0,34890.0,27.2,29.5,39.9,69.4,14.9,23482.0,37.912,48.411,102.658,,210882.667,100.184,45.6,23482.0,6387.0,6937.0,1.0,23482.0,1.0,0.0,7.0,85.714,14.0,1.0,100.0,108123.96,117.177,11.351,106092.0,42069611199.0,3954831992.9,2159471088.2,13222466663.0,145108213121.0,3.5,1.34,-44.137,6.345,82.0,-1.0,0.2,False,0.0,73.684,0,1,60.0,0,0,0,0,0,0,1,0,0.0,10
